Date,Alipur,Anand Vihar,Ashok Vihar,Aya Nagar,Bawana,Burari Crossing,CRRI Mathura Road,Dr. Karni Singh Shooting Range,DTU,Dwarka-Sector 8,IGI Airport (T3),"IHBAS, Dilshad Garden",ITO,Jahangirpuri,Jawaharlal Nehru Stadium,Lodhi Road,Major Dhyan Chand National Stadium,Mandir Marg,Mundka,Najafgarh,Narela,Nehru Nagar,"North Campus, DU",NSIT Dwarka,Okhla Phase-2,Patparganj,Punjabi Bagh,Pusa,R K Puram,Rohini,Shadipur,Sirifort,Sonia Vihar,Sri Aurobindo Marg,Vivek Vihar,Wazirpur
13-01-2019 16:00,25.36,12.88,19.67,26.4,42.66,13.68,25.65,17.41,70.73,23.95,25.4,12.26,12.26,26.27,18.95,21.81,12.87,13.28,29.44,1.335,13.89,17.19,29.45,18.58,12.11,11.02,16.46,3.42,15.58,48.75,21.25,40.32,40.32,18.4,24.48,7.97
14-01-2019 00:00,12.18,12.59,2.81,21.03,18.59,10.87,18.22,9.85,41.78,12.85,22.79,6.47,6.47,14.5,6.47,17.19,5.77,11.8,13.37,1.1925,6.64,6.15,25.74,13.05,6.63,3.04,11.95,7.42,12.44,24.11,23.8275,14.01,14.01,4.9,14.54,6.67
14-01-2019 08:00,49.62,12.96,58.85,30.2,73.03,22.62,21.34,70.54,63.59,48.27,33.65,22.76,22.76,67.28,57.42,32.2,45.12,19.32,63.74,1.05,27.82,73.77,34.55,36.45,25.67,28.32,44.91,27.16,23.28,66.97,26.405,68.87,68.87,36.43,78.64,29.68
14-01-2019 16:00,22.28,10.22,29.47,30.43,28.08,18.63,20.19,35.69,44.39,28.85,29.56,11.01,11.01,28.28,20.74,23.63,17.7,17.12,31.7,1.34,10.57,25.59,33.56,26.63,10.44,2.19,20.96,9.22,14.01,35.91,28.9825,39.37,39.37,21.14,40.75,14.01
15-01-2019 00:00,17.52,11.4,8.54,25.01,15.11,14.44,17.07,38.81,19.91,11.93,24.14,13.15,13.15,21.93,18.18,22.57,17.09,14.82,16.12,1.43,9.38,23.21,29.25,17.86,9.08,5.98,23,13.83,14,28.75,31.56,20.34,20.34,10.48,26.95,10.49
15-01-2019 08:00,38.59,10.85,5.63,30.46,59.51,22.16,19.55,67.15,56.7,43.91,32.23,17.27,17.27,53.96,48.98,31.4,34.76,17.49,48.87,1.33,23.21,62.98,32.83,31.56,19.2,15.21,35.73,17.49,24.33,53.84,34.1375,53.91,53.91,33.41,53.17,21.4
15-01-2019 16:00,12.06,8.84,4.29,25.35,13.53,14.68,25.67,23.74,25.42,12.99,27.28,6.19,6.19,16.27,13.84,20.77,8.17,15.68,18,1.75,5.9,16.04,28.92,13.12,8.83,9.33,13.36,3.19,13.69,16.7,36.715,23.31,23.31,11.67,14.23,6.32
16-01-2019 00:00,1.47,10.34,4.24,21.27,4.54,10.84,24.83,4.58,3.6,1.29,24.48,4.07,4.07,7.08,4.17,16.23,1.53,13.89,4.16,1.43,1.09,0.72,26.69,2.42,7,0.87,8.3,1.95,10.81,3.04,39.2925,5.1,5.1,2.33,2.05,3.35
16-01-2019 08:00,49.42,16.8,4.35,35.53,59.05,25.3,43.18,86.67,36.67,38.73,40.29,11.09,11.09,51.25,32.28,26.45,26.06,16.52,34.33,1.65,27.53,48.3,27.55,37.48,21.39,21.07,14.96,35.77,26.31,43.05,41.87,54,54,30.67,56.27,18.82
16-01-2019 16:00,16.27,10.85,4.27,29.74,24.34,50.5,46.94,38.04,22.47,10.48,29.29,5.1,5.1,14.02,12.55,20.6,7.97,3.34,6.95,1.55,12.08,14.17,28.895,20.12,12.62,22.54,8.09,10.88,12.54,13.62,14.67,19.11,19.11,7.21,11.21,6.2
17-01-2019 00:00,1.25,12.11,4.01,20.63,7.46,44.73,37.76,18.81,3.99,1.24,25.54,4.21,4.21,5.27,6.37,16.67,1.6,4.95,4.33,1.69,1.08,14.74,30.24,5.49,31.11,1.17,8.88,3.41,10.3,4.99,5.96,4.42,4.42,2.26,2.27,3.87
17-01-2019 08:00,54.52,11.79,4.15,34.32,74,48.5,41.56,77.91,63.91,55.88,38.22,18.23,18.23,51.57,60.69,35.8,32.49,8.33,63.38,1.46,33.7,72.41,31.585,48.52,22.18,45.17,38.99,22.16,28.28,77.85,45.59,78.04,78.04,41.33,84.38,24.21
17-01-2019 16:00,21.26,10.78,4.36,25.62,28.24,34.92,48.26,24.02,26.24,11.3,26.05,6.43,6.43,20.89,17.32,22.27,9.88,5.87,19.25,1.42,10.97,17.94,32.93,16.34,7.98,34.45,14.36,2.34,15.27,23.93,20.58,33.87,33.87,21.97,19.53,6.04
18-01-2019 00:00,1.98,8.08,4.64,20.38,7.54,29.98,15.11,4.24,6.91,1.37,23.01,4.03,4.03,4.99,2.83,16.85,1.24,3.51,4.47,1.6,4.07,0.63,34.275,2.12,5.03,1.24,6.71,1.65,10.24,2.65,5.2,3.69,3.69,4.64,1.64,3.76
18-01-2019 08:00,37.38,10.49,4.37,30.59,50.75,40.62,20.33,64.95,46.2,28.04,28.31,23.48,23.48,51.83,52.72,30.94,46.29,9.52,47.38,1.45,22.91,71.28,35.62,33.27,19.44,34.79,37.56,16.84,24.03,52.2,42.65,56.19,56.19,38.77,62.87,13.1
18-01-2019 16:00,12.44,12.32,4.38,24.19,21.99,16.86,20.2,18.97,23.73,15.72,25.82,7.9,7.9,20.22,13.53,21.19,10.38,6.69,14.71,1.47,6.92,15.2,30.05,13.45,7.02,8.47,14.48,2.62,11.89,46.13,14.96,23.65,23.65,13.93,20.48,4.52
19-01-2019 00:00,1.11,12.37,4.34,20.27,3.62,11.93,17.03,4.04,4.11,2.94,23.28,4.17,4.17,5.61,2.66,17.61,1.21,3.28,3.29,1.63,1.05,0.72,25.52,2.3,4.98,0.83,7.5,1.75,10.02,0.97,6.8,9.67,9.67,3.71,1.49,4.09
19-01-2019 08:00,47.88,12.86,4.37,29.16,74.54,35.26,14.82,83.49,67.4,45.66,27.38,24.49,24.49,66.65,41.14,25.84,44.82,10.66,58.01,2.75,36.05,53.08,33.42,33.43,17.32,37.36,47.87,15.59,25.77,76.39,46.25,71.51,71.51,31.15,79.57,15.4
